Date,Health Authority,Metric,Count
2020-04-25,Northern,New Tests,130
2020-04-25,Northern,Total Tests,3188
2020-04-25,Northern,Positivity,0.93
2020-04-25,Northern,Turn Around,25.5
2020-04-25,Unknown,New Tests,17
2020-04-25,Unknown,Total Tests,1045
2020-04-25,Unknown,Positivity,0
2020-04-25,Unknown,Turn Around,20.3
2020-04-25,Vancouver Coastal,New Tests,766
2020-04-25,Vancouver Coastal,Total Tests,22874
2020-04-25,Vancouver Coastal,Positivity,3.34
2020-04-25,Vancouver Coastal,Turn Around,19.7
2020-04-25,Vancouver Island,New Tests,461
2020-04-25,Vancouver Island,Total Tests,11168
2020-04-25,Vancouver Island,Positivity,0.98
2020-04-25,Vancouver Island,Turn Around,18.2
2020-04-26,BC,New Tests,2189
2020-04-26,BC,Total Tests,79647
2020-04-26,BC,Positivity,2.86
2020-04-26,BC,Turn Around,26.2
2020-04-26,Fraser,New Tests,963
2020-04-26,Fraser,Total Tests,29229
2020-04-26,Fraser,Positivity,4.39
2020-04-26,Fraser,Turn Around,30.3
2020-04-26,Interior,New Tests,257
2020-04-26,Interior,Total Tests,11174
2020-04-26,Interior,Positivity,1.35
2020-04-26,Interior,Turn Around,33.1
2020-04-26,Northern,New Tests,100
2020-04-26,Northern,Total Tests,3288
2020-04-26,Northern,Positivity,0.68
2020-04-26,Northern,Turn Around,33.4
2020-04-26,Unknown,New Tests,13
2020-04-26,Unknown,Total Tests,1058
2020-04-26,Unknown,Positivity,0
2020-04-26,Unknown,Turn Around,25.2
2020-04-26,Vancouver Coastal,New Tests,536
2020-04-26,Vancouver Coastal,Total Tests,23410
2020-04-26,Vancouver Coastal,Positivity,3.06
2020-04-26,Vancouver Coastal,Turn Around,19.7
2020-04-26,Vancouver Island,New Tests,320
2020-04-26,Vancouver Island,Total Tests,11488
2020-04-26,Vancouver Island,Positivity,0.86
2020-04-26,Vancouver Island,Turn Around,17.2
2020-04-27,BC,New Tests,2108
2020-04-27,BC,Total Tests,81755
2020-04-27,BC,Positivity,2.76
2020-04-27,BC,Turn Around,23.1
2020-04-27,Fraser,New Tests,931
2020-04-27,Fraser,Total Tests,30160
2020-04-27,Fraser,Positivity,4.27
2020-04-27,Fraser,Turn Around,27.6
2020-04-27,Interior,New Tests,257
2020-04-27,Interior,Total Tests,11431
2020-04-27,Interior,Positivity,1.16
2020-04-27,Interior,Turn Around,26.5
2020-04-27,Northern,New Tests,72
2020-04-27,Northern,Total Tests,3360
2020-04-27,Northern,Positivity,1.25
2020-04-27,Northern,Turn Around,25.3
2020-04-27,Unknown,New Tests,28
2020-04-27,Unknown,Total Tests,1086
2020-04-27,Unknown,Positivity,0
2020-04-27,Unknown,Turn Around,25.9
2020-04-27,Vancouver Coastal,New Tests,495
2020-04-27,Vancouver Coastal,Total Tests,23905
2020-04-27,Vancouver Coastal,Positivity,2.97
2020-04-27,Vancouver Coastal,Turn Around,17.8
2020-04-27,Vancouver Island,New Tests,325
2020-04-27,Vancouver Island,Total Tests,11813
2020-04-27,Vancouver Island,Positivity,0.55
2020-04-27,Vancouver Island,Turn Around,14.9
2020-04-28,BC,New Tests,2873
2020-04-28,BC,Total Tests,84628
2020-04-28,BC,Positivity,2.39
2020-04-28,BC,Turn Around,22.7
2020-04-28,Fraser,New Tests,1215
2020-04-28,Fraser,Total Tests,31375
2020-04-28,Fraser,Positivity,4.01
2020-04-28,Fraser,Turn Around,26.1
2020-04-28,Interior,New Tests,404
2020-04-28,Interior,Total Tests,11835
2020-04-28,Interior,Positivity,0.88
2020-04-28,Interior,Turn Around,26.8
2020-04-28,Northern,New Tests,88
2020-04-28,Northern,Total Tests,3448
2020-04-28,Northern,Positivity,1.22
2020-04-28,Northern,Turn Around,31.3
2020-04-28,Unknown,New Tests,23
2020-04-28,Unknown,Total Tests,1109
2020-04-28,Unknown,Positivity,0
2020-04-28,Unknown,Turn Around,22.4
2020-04-28,Vancouver Coastal,New Tests,698
2020-04-28,Vancouver Coastal,Total Tests,24603
2020-04-28,Vancouver Coastal,Positivity,2.14
2020-04-28,Vancouver Coastal,Turn Around,17.4
2020-04-28,Vancouver Island,New Tests,445
2020-04-28,Vancouver Island,Total Tests,12258
2020-04-28,Vancouver Island,Positivity,0.5
2020-04-28,Vancouver Island,Turn Around,16.4
2020-04-29,BC,New Tests,2651
2020-04-29,BC,Total Tests,87279
2020-04-29,BC,Positivity,2.33
2020-04-29,BC,Turn Around,22
2020-04-29,Fraser,New Tests,921
2020-04-29,Fraser,Total Tests,32296
2020-04-29,Fraser,Positivity,4.08
2020-04-29,Fraser,Turn Around,23.9
2020-04-29,Interior,New Tests,346
2020-04-29,Interior,Total Tests,12181
2020-04-29,Interior,Positivity,0.89
2020-04-29,Interior,Turn Around,31
2020-04-29,Northern,New Tests,133
2020-04-29,Northern,Total Tests,3581
2020-04-29,Northern,Positivity,1.57
2020-04-29,Northern,Turn Around,31.5
2020-04-29,Unknown,New Tests,23
2020-04-29,Unknown,Total Tests,1132
2020-04-29,Unknown,Positivity,0
2020-04-29,Unknown,Turn Around,19
2020-04-29,Vancouver Coastal,New Tests,773
2020-04-29,Vancouver Coastal,Total Tests,25376
2020-04-29,Vancouver Coastal,Positivity,1.88
2020-04-29,Vancouver Coastal,Turn Around,17.3
2020-04-29,Vancouver Island,New Tests,455
2020-04-29,Vancouver Island,Total Tests,12713
2020-04-29,Vancouver Island,Positivity,0.36
2020-04-29,Vancouver Island,Turn Around,16.6
2020-04-30,BC,New Tests,2768
2020-04-30,BC,Total Tests,90047
2020-04-30,BC,Positivity,2.03
2020-04-30,BC,Turn Around,25
2020-04-30,Fraser,New Tests,974
2020-04-30,Fraser,Total Tests,33270
2020-04-30,Fraser,Positivity,3.47
2020-04-30,Fraser,Turn Around,26.5
2020-04-30,Interior,New Tests,438
2020-04-30,Interior,Total Tests,12619
2020-04-30,Interior,Positivity,0.93
2020-04-30,Interior,Turn Around,34
2020-04-30,Northern,New Tests,187
2020-04-30,Northern,Total Tests,3768
2020-04-30,Northern,Positivity,1.82
2020-04-30,Northern,Turn Around,31.7
2020-04-30,Unknown,New Tests,22
2020-04-30,Unknown,Total Tests,1154
2020-04-30,Unknown,Positivity,0
2020-04-30,Unknown,Turn Around,29.8
2020-04-30,Vancouver Coastal,New Tests,683
2020-04-30,Vancouver Coastal,Total Tests,26059
2020-04-30,Vancouver Coastal,Positivity,1.67
2020-04-30,Vancouver Coastal,Turn Around,20.2
2020-04-30,Vancouver Island,New Tests,464
2020-04-30,Vancouver Island,Total Tests,13177
2020-04-30,Vancouver Island,Positivity,0.24
2020-04-30,Vancouver Island,Turn Around,17.5
2020-05-01,BC,New Tests,2688
2020-05-01,BC,Total Tests,92735
2020-05-01,BC,Positivity,1.97
2020-05-01,BC,Turn Around,24.4
2020-05-01,Fraser,New Tests,931
2020-05-01,Fraser,Total Tests,34201
2020-05-01,Fraser,Positivity,3.44
2020-05-01,Fraser,Turn Around,26
2020-05-01,Interior,New Tests,404
2020-05-01,Interior,Total Tests,13023
2020-05-01,Interior,Positivity,0.82
2020-05-01,Interior,Turn Around,35.1
2020-05-01,Northern,New Tests,133
2020-05-01,Northern,Total Tests,3901
2020-05-01,Northern,Positivity,1.78
2020-05-01,Northern,Turn Around,31.6
2020-05-01,Unknown,New Tests,22
2020-05-01,Unknown,Total Tests,1176
2020-05-01,Unknown,Positivity,0
2020-05-01,Unknown,Turn Around,19.6
2020-05-01,Vancouver Coastal,New Tests,683
2020-05-01,Vancouver Coastal,Total Tests,26742
2020-05-01,Vancouver Coastal,Positivity,1.6
2020-05-01,Vancouver Coastal,Turn Around,19.6
2020-05-01,Vancouver Island,New Tests,515
2020-05-01,Vancouver Island,Total Tests,13692
2020-05-01,Vancouver Island,Positivity,0.27
2020-05-01,Vancouver Island,Turn Around,18.1
2020-05-02,BC,New Tests,2782
2020-05-02,BC,Total Tests,95517
2020-05-02,BC,Positivity,1.94
2020-05-02,BC,Turn Around,27.6
2020-05-02,Fraser,New Tests,929
2020-05-02,Fraser,Total Tests,35130
2020-05-02,Fraser,Positivity,3.37
2020-05-02,Fraser,Turn Around,29.5
2020-05-02,Interior,New Tests,411
2020-05-02,Interior,Total Tests,13434
2020-05-02,Interior,Positivity,0.83
2020-05-02,Interior,Turn Around,37.7
2020-05-02,Northern,New Tests,164
2020-05-02,Northern,Total Tests,4065
2020-05-02,Northern,Positivity,1.94
2020-05-02,Northern,Turn Around,26.7
2020-05-02,Unknown,New Tests,21
2020-05-02,Unknown,Total Tests,1197
2020-05-02,Unknown,Positivity,0
2020-05-02,Unknown,Turn Around,25.4
2020-05-02,Vancouver Coastal,New Tests,844
2020-05-02,Vancouver Coastal,Total Tests,27586
2020-05-02,Vancouver Coastal,Positivity,1.55
2020-05-02,Vancouver Coastal,Turn Around,24.2
2020-05-02,Vancouver Island,New Tests,413
2020-05-02,Vancouver Island,Total Tests,14105
2020-05-02,Vancouver Island,Positivity,0.24
2020-05-02,Vancouver Island,Turn Around,20.9
2020-05-03,BC,New Tests,1948
2020-05-03,BC,Total Tests,97465
2020-05-03,BC,Positivity,1.97
2020-05-03,BC,Turn Around,24.6
2020-05-03,Fraser,New Tests,698
2020-05-03,Fraser,Total Tests,35828
2020-05-03,Fraser,Positivity,3.52
2020-05-03,Fraser,Turn Around,26.2
2020-05-03,Interior,New Tests,306
2020-05-03,Interior,Total Tests,13740
2020-05-03,Interior,Positivity,0.58
2020-05-03,Interior,Turn Around,34.5
2020-05-03,Northern,New Tests,75
2020-05-03,Northern,Total Tests,4140
2020-05-03,Northern,Positivity,2.23
2020-05-03,Northern,Turn Around,25.3
2020-05-03,Unknown,New Tests,15
2020-05-03,Unknown,Total Tests,1212
2020-05-03,Unknown,Positivity,0
2020-05-03,Unknown,Turn Around,25
2020-05-03,Vancouver Coastal,New Tests,472
2020-05-03,Vancouver Coastal,Total Tests,28058
2020-05-03,Vancouver Coastal,Positivity,1.66
2020-05-03,Vancouver Coastal,Turn Around,20.1
2020-05-03,Vancouver Island,New Tests,382
2020-05-03,Vancouver Island,Total Tests,14487
2020-05-03,Vancouver Island,Positivity,0.2
2020-05-03,Vancouver Island,Turn Around,19.1
2020-05-04,BC,New Tests,1711
2020-05-04,BC,Total Tests,99176
2020-05-04,BC,Positivity,1.87
2020-05-04,BC,Turn Around,17.9
2020-05-04,Fraser,New Tests,517
2020-05-04,Fraser,Total Tests,36345
2020-05-04,Fraser,Positivity,3.46
2020-05-04,Fraser,Turn Around,20.2
2020-05-04,Interior,New Tests,277
2020-05-04,Interior,Total Tests,14017
2020-05-04,Interior,Positivity,0.62
2020-05-04,Interior,Turn Around,24
2020-05-04,Northern,New Tests,57
2020-05-04,Northern,Total Tests,4197
2020-05-04,Northern,Positivity,1.91
2020-05-04,Northern,Turn Around,19.1
2020-05-04,Unknown,New Tests,18
2020-05-04,Unknown,Total Tests,1230
2020-05-04,Unknown,Positivity,0
2020-05-04,Unknown,Turn Around,16.9
2020-05-04,Vancouver Coastal,New Tests,541
2020-05-04,Vancouver Coastal,Total Tests,28599
2020-05-04,Vancouver Coastal,Positivity,1.51
2020-05-04,Vancouver Coastal,Turn Around,14.2
2020-05-04,Vancouver Island,New Tests,301
2020-05-04,Vancouver Island,Total Tests,14788
2020-05-04,Vancouver Island,Positivity,0.17
2020-05-04,Vancouver Island,Turn Around,14.7
2020-05-05,BC,New Tests,2078
2020-05-05,BC,Total Tests,101254
2020-05-05,BC,Positivity,1.87
2020-05-05,BC,Turn Around,21.8
2020-05-05,Fraser,New Tests,902
2020-05-05,Fraser,Total Tests,37247
2020-05-05,Fraser,Positivity,3.46
2020-05-05,Fraser,Turn Around,23.6
2020-05-05,Interior,New Tests,264
2020-05-05,Interior,Total Tests,14281
2020-05-05,Interior,Positivity,0.7
2020-05-05,Interior,Turn Around,33.2
2020-05-05,Northern,New Tests,91
2020-05-05,Northern,Total Tests,4288
2020-05-05,Northern,Positivity,2.26
2020-05-05,Northern,Turn Around,23.1
2020-05-05,Unknown,New Tests,25
2020-05-05,Unknown,Total Tests,1255
2020-05-05,Unknown,Positivity,0
2020-05-05,Unknown,Turn Around,17.9
2020-05-05,Vancouver Coastal,New Tests,472
2020-05-05,Vancouver Coastal,Total Tests,29071
2020-05-05,Vancouver Coastal,Positivity,1.45
2020-05-05,Vancouver Coastal,Turn Around,15.8
2020-05-05,Vancouver Island,New Tests,324
2020-05-05,Vancouver Island,Total Tests,15112
2020-05-05,Vancouver Island,Positivity,0.14
2020-05-05,Vancouver Island,Turn Around,15.9
2020-05-06,BC,New Tests,2282
2020-05-06,BC,Total Tests,103536
2020-05-06,BC,Positivity,1.84
2020-05-06,BC,Turn Around,22.3
2020-05-06,Fraser,New Tests,753
2020-05-06,Fraser,Total Tests,38000
2020-05-06,Fraser,Positivity,3.33
2020-05-06,Fraser,Turn Around,24.1
2020-05-06,Interior,New Tests,389
2020-05-06,Interior,Total Tests,14670
2020-05-06,Interior,Positivity,0.52
2020-05-06,Interior,Turn Around,29
2020-05-06,Northern,New Tests,120
2020-05-06,Northern,Total Tests,4408
2020-05-06,Northern,Positivity,1.81
2020-05-06,Northern,Turn Around,31.4
2020-05-06,Unknown,New Tests,12
2020-05-06,Unknown,Total Tests,1267
2020-05-06,Unknown,Positivity,0
2020-05-06,Unknown,Turn Around,22.4
2020-05-06,Vancouver Coastal,New Tests,622
2020-05-06,Vancouver Coastal,Total Tests,29693
2020-05-06,Vancouver Coastal,Positivity,1.71
2020-05-06,Vancouver Coastal,Turn Around,18.1
2020-05-06,Vancouver Island,New Tests,386
2020-05-06,Vancouver Island,Total Tests,15498
2020-05-06,Vancouver Island,Positivity,0.14
2020-05-06,Vancouver Island,Turn Around,16.1
2020-05-07,BC,New Tests,2405
2020-05-07,BC,Total Tests,105941
2020-05-07,BC,Positivity,1.89
2020-05-07,BC,Turn Around,22.2
2020-05-07,Fraser,New Tests,870
2020-05-07,Fraser,Total Tests,38870
2020-05-07,Fraser,Positivity,3.48
2020-05-07,Fraser,Turn Around,23.8
2020-05-07,Interior,New Tests,400
2020-05-07,Interior,Total Tests,15070
2020-05-07,Interior,Positivity,0.41
2020-05-07,Interior,Turn Around,29
2020-05-07,Northern,New Tests,132
2020-05-07,Northern,Total Tests,4540
2020-05-07,Northern,Positivity,1.55
2020-05-07,Northern,Turn Around,30.4
2020-05-07,Unknown,New Tests,23
2020-05-07,Unknown,Total Tests,1290
2020-05-07,Unknown,Positivity,0
2020-05-07,Unknown,Turn Around,16.5
2020-05-07,Vancouver Coastal,New Tests,604
2020-05-07,Vancouver Coastal,Total Tests,30297
2020-05-07,Vancouver Coastal,Positivity,1.79
2020-05-07,Vancouver Coastal,Turn Around,17.4
2020-05-07,Vancouver Island,New Tests,376
2020-05-07,Vancouver Island,Total Tests,15874
2020-05-07,Vancouver Island,Positivity,0.19
2020-05-07,Vancouver Island,Turn Around,16.2
2020-05-08,BC,New Tests,1982
2020-05-08,BC,Total Tests,107923
2020-05-08,BC,Positivity,1.84
2020-05-08,BC,Turn Around,19.9
2020-05-08,Fraser,New Tests,707
2020-05-08,Fraser,Total Tests,39577
2020-05-08,Fraser,Positivity,3.16
2020-05-08,Fraser,Turn Around,21.1
2020-05-08,Interior,New Tests,298
2020-05-08,Interior,Total Tests,15368
2020-05-08,Interior,Positivity,0.43
2020-05-08,Interior,Turn Around,29
2020-05-08,Northern,New Tests,119
2020-05-08,Northern,Total Tests,4659
2020-05-08,Northern,Positivity,1.72
2020-05-08,Northern,Turn Around,25.5
2020-05-08,Unknown,New Tests,23
2020-05-08,Unknown,Total Tests,1313
2020-05-08,Unknown,Positivity,0
2020-05-08,Unknown,Turn Around,17.5
2020-05-08,Vancouver Coastal,New Tests,504
2020-05-08,Vancouver Coastal,Total Tests,30801
2020-05-08,Vancouver Coastal,Positivity,2.02
2020-05-08,Vancouver Coastal,Turn Around,14.8
2020-05-08,Vancouver Island,New Tests,331
2020-05-08,Vancouver Island,Total Tests,16205
2020-05-08,Vancouver Island,Positivity,0.12
2020-05-08,Vancouver Island,Turn Around,15.3
2020-05-09,BC,New Tests,1793
2020-05-09,BC,Total Tests,109716
2020-05-09,BC,Positivity,1.85
2020-05-09,BC,Turn Around,23
2020-05-09,Fraser,New Tests,678
2020-05-09,Fraser,Total Tests,40255
2020-05-09,Fraser,Positivity,3.34
2020-05-09,Fraser,Turn Around,23.2
2020-05-09,Interior,New Tests,333
2020-05-09,Interior,Total Tests,15701
2020-05-09,Interior,Positivity,0.49
2020-05-09,Interior,Turn Around,30.9
2020-05-09,Northern,New Tests,62
2020-05-09,Northern,Total Tests,4721
2020-05-09,Northern,Positivity,1.68
2020-05-09,Northern,Turn Around,26.7
2020-05-09,Unknown,New Tests,27
2020-05-09,Unknown,Total Tests,1340
2020-05-09,Unknown,Positivity,0
2020-05-09,Unknown,Turn Around,27.6
2020-05-09,Vancouver Coastal,New Tests,445
2020-05-09,Vancouver Coastal,Total Tests,31246
2020-05-09,Vancouver Coastal,Positivity,1.78
2020-05-09,Vancouver Coastal,Turn Around,18.9
2020-05-09,Vancouver Island,New Tests,248
2020-05-09,Vancouver Island,Total Tests,16453
2020-05-09,Vancouver Island,Positivity,0.09
2020-05-09,Vancouver Island,Turn Around,17.6
2020-05-10,BC,New Tests,1266
2020-05-10,BC,Total Tests,110982
2020-05-10,BC,Positivity,1.75
2020-05-10,BC,Turn Around,21.6
2020-05-10,Fraser,New Tests,448
2020-05-10,Fraser,Total Tests,40703
2020-05-10,Fraser,Positivity,3.1
2020-05-10,Fraser,Turn Around,25.4
2020-05-10,Interior,New Tests,186
2020-05-10,Interior,Total Tests,15887
2020-05-10,Interior,Positivity,0.56
2020-05-10,Interior,Turn Around,23.6
2020-05-10,Northern,New Tests,62
2020-05-10,Northern,Total Tests,4783
2020-05-10,Northern,Positivity,1.71
2020-05-10,Northern,Turn Around,27.6
2020-05-10,Unknown,New Tests,11
2020-05-10,Unknown,Total Tests,1351
2020-05-10,Unknown,Positivity,0
2020-05-10,Unknown,Turn Around,22.1
2020-05-10,Vancouver Coastal,New Tests,363
2020-05-10,Vancouver Coastal,Total Tests,31609
2020-05-10,Vancouver Coastal,Positivity,1.66
2020-05-10,Vancouver Coastal,Turn Around,17.3
2020-05-10,Vancouver Island,New Tests,196
2020-05-10,Vancouver Island,Total Tests,16649
2020-05-10,Vancouver Island,Positivity,0.09
2020-05-10,Vancouver Island,Turn Around,16.8
2020-05-11,BC,New Tests,1279
2020-05-11,BC,Total Tests,112261
2020-05-11,BC,Positivity,1.69
2020-05-11,BC,Turn Around,19.1
2020-05-11,Fraser,New Tests,379
2020-05-11,Fraser,Total Tests,41082
2020-05-11,Fraser,Positivity,2.93
2020-05-11,Fraser,Turn Around,20.2
2020-05-11,Interior,New Tests,174
2020-05-11,Interior,Total Tests,16061
2020-05-11,Interior,Positivity,0.59
2020-05-11,Interior,Turn Around,23.3
2020-05-11,Northern,New Tests,50
2020-05-11,Northern,Total Tests,4833
2020-05-11,Northern,Positivity,1.89
2020-05-11,Northern,Turn Around,27.9
2020-05-11,Unknown,New Tests,21
2020-05-11,Unknown,Total Tests,1372
2020-05-11,Unknown,Positivity,0
2020-05-11,Unknown,Turn Around,25.3
2020-05-11,Vancouver Coastal,New Tests,445
2020-05-11,Vancouver Coastal,Total Tests,32054
2020-05-11,Vancouver Coastal,Positivity,1.62
2020-05-11,Vancouver Coastal,Turn Around,17.2
2020-05-11,Vancouver Island,New Tests,210
2020-05-11,Vancouver Island,Total Tests,16859
2020-05-11,Vancouver Island,Positivity,0.1
2020-05-11,Vancouver Island,Turn Around,14.8
2020-05-12,BC,New Tests,1739
2020-05-12,BC,Total Tests,114000
2020-05-12,BC,Positivity,1.59
2020-05-12,BC,Turn Around,19.7
2020-05-12,Fraser,New Tests,711
2020-05-12,Fraser,Total Tests,41793
2020-05-12,Fraser,Positivity,2.79
2020-05-12,Fraser,Turn Around,21.3
2020-05-12,Interior,New Tests,212
2020-05-12,Interior,Total Tests,16273
2020-05-12,Interior,Positivity,0.55
2020-05-12,Interior,Turn Around,27.3
2020-05-12,Northern,New Tests,46
2020-05-12,Northern,Total Tests,4879
2020-05-12,Northern,Positivity,1.35
2020-05-12,Northern,Turn Around,23
2020-05-12,Unknown,New Tests,13
2020-05-12,Unknown,Total Tests,1385
2020-05-12,Unknown,Positivity,0
2020-05-12,Unknown,Turn Around,18.3
2020-05-12,Vancouver Coastal,New Tests,501
2020-05-12,Vancouver Coastal,Total Tests,32555
2020-05-12,Vancouver Coastal,Positivity,1.58
2020-05-12,Vancouver Coastal,Turn Around,16.6
2020-05-12,Vancouver Island,New Tests,256
2020-05-12,Vancouver Island,Total Tests,17115
2020-05-12,Vancouver Island,Positivity,0.1
2020-05-12,Vancouver Island,Turn Around,14.5
2020-05-13,BC,New Tests,2083
2020-05-13,BC,Total Tests,116083
2020-05-13,BC,Positivity,1.65
2020-05-13,BC,Turn Around,20.5
2020-05-13,Fraser,New Tests,765
2020-05-13,Fraser,Total Tests,42558
2020-05-13,Fraser,Positivity,3.09
2020-05-13,Fraser,Turn Around,22.6
2020-05-13,Interior,New Tests,298
2020-05-13,Interior,Total Tests,16571
2020-05-13,Interior,Positivity,0.53
2020-05-13,Interior,Turn Around,24.1
2020-05-13,Northern,New Tests,86
2020-05-13,Northern,Total Tests,4965
2020-05-13,Northern,Positivity,1.8
2020-05-13,Northern,Turn Around,28.7
2020-05-13,Unknown,New Tests,20
2020-05-13,Unknown,Total Tests,1405
2020-05-13,Unknown,Positivity,0
2020-05-13,Unknown,Turn Around,21.2
2020-05-13,Vancouver Coastal,New Tests,546
2020-05-13,Vancouver Coastal,Total Tests,33101
2020-05-13,Vancouver Coastal,Positivity,1.29
2020-05-13,Vancouver Coastal,Turn Around,17.1
2020-05-13,Vancouver Island,New Tests,368
2020-05-13,Vancouver Island,Total Tests,17483
2020-05-13,Vancouver Island,Positivity,0.1
2020-05-13,Vancouver Island,Turn Around,16.1
2020-05-14,BC,New Tests,2180
2020-05-14,BC,Total Tests,118263
2020-05-14,BC,Positivity,1.58
